id_colab,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,promotion_last_5years,job,salary,left,salary_encoded
11641,0.51,0.52,3,188,3,0,0,technical,high,0,3
11642,0.22,0.7,4,159,5,0,0,management,low,0,1
11643,0.69,0.65,3,153,2,0,0,marketing,medium,0,2
11649,0.17,0.66,6,174,3,0,0,sales,medium,0,2
11652,0.61,0.77,5,232,7,0,0,sales,medium,0,2
11654,0.65,0.82,5,265,3,0,0,IT,low,0,1
11655,0.87,0.73,5,184,3,0,0,product_mng,low,0,1
11656,0.56,0.71,5,244,3,0,0,product_mng,low,0,1
11657,0.78,0.69,4,202,3,0,0,product_mng,low,0,1
11658,0.73,0.57,3,146,2,0,0,product_mng,low,0,1
11660,0.15,0.81,5,280,3,1,0,RandD,high,0,3
11661,0.52,0.69,5,208,8,1,0,RandD,low,0,1
11662,0.44,0.66,6,134,8,0,0,RandD,high,0,3
11665,0.89,0.59,3,265,8,0,0,RandD,low,0,1
11666,0.96,0.85,4,173,3,0,0,marketing,high,0,3
11668,0.62,0.82,3,204,10,0,0,accounting,medium,0,2
11669,0.62,0.73,3,144,10,1,0,support,high,0,3
11670,0.69,0.43,5,113,8,0,0,technical,medium,0,2
11672,0.71,0.93,5,140,8,0,0,marketing,medium,0,2
11673,0.5,0.68,3,245,4,0,0,marketing,medium,0,2
11675,0.95,0.77,5,199,10,1,0,sales,medium,0,2
11676,0.17,0.61,6,154,10,1,0,sales,medium,0,2
11677,0.92,0.68,4,138,7,0,0,sales,medium,0,2
11678,0.64,0.48,3,147,7,0,0,sales,high,0,3
11680,0.66,0.87,3,223,7,0,0,sales,high,0,3
11681,0.59,0.69,3,200,3,0,0,sales,low,0,1
11682,0.93,0.98,4,189,10,0,0,sales,medium,0,2
11684,0.96,0.6,3,160,10,0,0,support,medium,0,2
11685,0.69,0.85,3,153,10,0,0,support,medium,0,2
11686,0.41,0.38,4,142,10,1,0,support,low,0,1
11687,0.36,0.41,3,167,10,0,0,support,low,0,1
11688,0.71,0.78,4,227,2,0,0,support,low,0,1
11690,0.51,0.76,4,140,3,0,0,support,low,0,1
11691,0.83,0.48,4,220,3,1,0,support,low,0,1
11692,0.22,0.62,3,180,3,0,0,support,low,0,1
11693,0.66,0.89,4,173,4,0,0,support,low,0,1
11694,0.14,0.58,3,179,5,0,0,support,low,0,1
11695,0.16,0.96,5,137,5,1,0,technical,low,0,1
11696,0.81,0.78,3,165,3,0,0,technical,high,0,3
11698,0.7,0.58,5,168,3,0,0,management,low,0,1
11699,0.62,0.73,3,245,4,0,0,IT,low,0,1
11700,0.5,0.83,5,258,2,0,0,IT,low,0,1
11701,0.7,0.88,3,159,2,0,0,IT,high,0,3
11703,0.87,0.9,3,174,2,0,0,IT,low,0,1
11704,0.59,0.6,3,214,2,1,0,product_mng,low,0,1
11705,0.94,0.67,4,191,3,1,0,product_mng,high,0,3
11706,0.2,0.53,5,272,5,0,0,product_mng,low,0,1
11708,0.43,0.66,4,135,2,0,0,IT,high,0,3
11709,0.43,0.76,6,154,2,0,0,management,high,0,3
11710,0.77,0.86,5,238,3,0,0,management,high,0,3
11711,0.76,0.98,2,235,3,0,0,management,high,0,3
11713,0.75,0.66,5,234,2,0,0,management,high,0,3
11715,0.51,0.75,3,133,3,0,0,sales,medium,0,2
11718,0.54,0.63,4,140,3,0,0,sales,medium,0,2
11719,0.63,0.85,4,182,3,1,0,sales,high,0,3
11720,0.55,0.45,3,179,2,1,0,sales,low,0,1
11721,0.31,0.63,3,150,3,1,0,sales,medium,0,2
11722,0.98,0.74,4,151,3,0,0,sales,medium,0,2
11723,0.16,0.95,6,117,7,0,0,sales,medium,0,2
11727,0.57,0.82,5,233,7,0,1,sales,medium,0,2
11729,0.95,0.81,4,258,7,0,1,sales,medium,0,2
11730,0.93,0.7,5,231,7,0,1,sales,high,0,3
11732,0.77,0.82,4,134,3,0,1,sales,low,0,1
11736,0.89,0.77,5,232,3,0,0,sales,low,0,1
11738,0.69,0.66,3,215,6,0,0,sales,high,0,3
11739,0.52,0.72,4,222,3,0,0,sales,low,0,1
11745,0.48,0.89,4,145,3,0,0,sales,low,0,1
11746,0.27,0.76,4,108,10,0,0,sales,medium,0,2
11747,0.67,0.49,3,247,10,0,0,sales,medium,0,2
11748,0.48,0.7,3,213,10,0,0,sales,medium,0,2
11749,0.99,0.6,4,209,8,1,0,IT,medium,0,2
11750,0.49,0.88,4,240,8,0,0,product_mng,medium,0,2
11751,0.39,0.45,3,100,8,1,0,product_mng,medium,0,2
11753,0.78,0.57,3,209,3,0,0,product_mng,medium,0,2
11754,0.5,0.73,3,154,10,0,0,IT,medium,0,2
11755,0.61,0.79,5,230,10,0,0,management,high,0,3
11756,0.88,0.6,4,208,7,0,1,management,high,0,3
11757,0.44,0.44,2,141,7,1,1,management,high,0,3
11758,0.73,0.78,3,262,7,1,1,management,high,0,3
11761,0.32,0.48,4,117,10,0,1,marketing,medium,0,2
11763,0.81,0.9,4,270,10,0,0,accounting,medium,0,2
11765,0.79,0.65,3,235,10,0,0,technical,low,0,1
11766,0.92,0.64,4,190,10,1,0,management,low,0,1
11767,0.76,0.85,3,192,3,0,0,marketing,low,0,1
11768,0.91,0.65,5,214,3,1,0,marketing,low,0,1
11769,0.8,0.84,4,242,2,1,0,marketing,low,0,1
11770,0.73,0.72,4,233,2,0,0,sales,low,0,1
11772,0.65,0.4,5,125,4,0,0,sales,low,0,1
11778,0.34,0.72,3,118,4,0,0,IT,low,0,1
11779,0.48,0.8,4,196,5,0,0,product_mng,low,0,1
11781,0.82,0.67,4,156,3,0,0,product_mng,low,0,1
11782,0.51,0.71,2,180,3,0,0,product_mng,low,0,1
11783,0.84,0.78,4,263,3,0,0,IT,low,0,1
11784,0.66,0.79,5,134,3,0,0,management,high,0,3
11785,0.72,0.88,3,189,3,1,0,management,high,0,3
11786,0.53,0.91,4,167,4,0,0,management,high,0,3
11787,0.81,0.8,5,132,2,1,0,management,high,0,3
11789,0.82,0.56,2,227,5,1,0,management,high,0,3
11790,0.72,0.99,4,239,3,0,0,marketing,medium,0,2
11792,0.98,0.91,3,188,4,0,0,accounting,medium,0,2
11793,0.56,0.74,3,265,3,0,0,support,medium,0,2
11794,0.77,0.82,3,153,3,1,0,technical,medium,0,2
11795,0.61,0.89,4,242,2,0,0,management,medium,0,2
11798,0.99,0.97,4,211,2,0,1,marketing,low,0,1
11800,0.72,0.71,4,256,3,0,1,sales,medium,0,2
11802,0.9,0.56,3,151,3,0,0,sales,medium,0,2
11803,0.9,0.73,4,245,2,0,0,sales,low,0,1
11804,0.63,0.61,4,171,3,0,0,sales,low,0,1
11805,0.64,0.88,3,252,2,0,0,sales,low,0,1
11806,0.44,0.65,3,175,2,0,0,IT,low,0,1
11807,0.64,0.94,4,210,3,0,0,product_mng,low,0,1
11808,0.65,0.95,2,180,2,0,0,product_mng,low,0,1
11812,0.83,0.6,4,161,2,0,0,management,high,0,3
11814,0.39,0.91,2,212,2,0,0,management,high,0,3
11815,0.53,0.47,6,106,6,0,0,management,high,0,3
11816,0.88,0.81,4,179,3,0,0,management,high,0,3
11818,0.68,0.79,4,184,3,0,0,marketing,low,0,1
11820,0.61,0.61,4,246,2,0,0,accounting,low,0,1
11824,0.68,0.54,4,146,4,0,1,marketing,medium,0,2
11826,0.29,0.57,5,134,2,0,1,marketing,medium,0,2
11828,0.53,0.68,4,173,3,0,0,sales,medium,0,2
11829,0.42,0.96,6,173,3,0,0,sales,medium,0,2
11832,0.81,0.81,4,212,2,1,0,sales,medium,0,2
11833,0.71,0.66,5,187,2,0,0,sales,medium,0,2
11834,0.7,0.83,5,241,2,0,0,sales,medium,0,2
11835,0.53,1.0,3,164,4,0,0,IT,medium,0,2
11837,0.17,0.55,4,194,3,0,0,product_mng,low,0,1
11838,0.7,0.95,3,158,2,0,0,product_mng,medium,0,2
11840,0.49,0.62,4,161,2,0,0,IT,medium,0,2
11842,0.57,0.59,2,111,2,0,0,management,high,0,3
11844,0.62,0.61,3,266,2,0,0,management,high,0,3
11845,0.69,0.75,3,253,3,0,0,management,high,0,3
11846,0.63,0.7,5,160,3,0,0,management,high,0,3
11847,0.76,0.62,5,230,3,1,0,marketing,low,0,1
11848,0.62,0.76,5,198,3,0,0,sales,low,0,1
11849,0.82,0.69,3,250,3,0,0,accounting,low,0,1
11850,0.2,0.7,4,225,5,0,0,support,low,0,1
11851,0.16,0.7,3,178,3,1,0,technical,low,0,1
11853,0.53,0.51,4,240,2,0,0,marketing,low,0,1
11854,0.71,0.63,3,204,3,0,0,marketing,low,0,1
11856,0.92,0.94,2,224,2,0,0,sales,low,0,1
11857,0.81,0.92,4,268,3,0,0,sales,low,0,1
11858,0.79,0.62,5,167,3,0,0,sales,low,0,1
11859,0.53,0.64,3,168,3,0,0,sales,low,0,1
11860,0.51,0.56,4,168,2,0,0,sales,low,0,1
11861,0.78,0.9,5,158,3,0,0,sales,low,0,1
11862,0.5,0.91,3,240,3,0,0,sales,low,0,1
11864,0.59,0.54,4,176,2,0,0,technical,medium,0,2
11865,0.77,0.55,3,217,3,0,0,support,medium,0,2
11866,0.74,0.87,5,224,2,0,0,support,medium,0,2
11867,0.67,0.97,4,196,3,0,0,support,medium,0,2
11868,0.56,0.59,3,223,3,0,0,support,medium,0,2
11869,0.84,0.44,5,131,5,1,0,support,medium,0,2
11874,0.69,0.87,5,174,3,0,0,support,medium,0,2
11875,0.73,0.9,3,274,2,0,0,support,high,0,3
11877,0.4,0.47,5,173,5,0,0,technical,medium,0,2
11878,0.33,0.41,2,198,4,0,0,technical,medium,0,2
11880,0.78,0.8,3,256,2,0,0,IT,medium,0,2
11881,0.92,0.6,3,179,2,0,0,IT,low,0,1
11882,0.66,0.66,4,273,4,1,0,IT,low,0,1
11883,0.6,0.45,3,104,4,0,0,IT,low,0,1
11887,0.86,0.62,4,186,3,0,0,product_mng,low,0,1
11888,0.96,0.59,3,241,3,0,0,product_mng,low,0,1
11889,0.7,0.54,3,194,2,1,0,IT,low,0,1
11890,0.38,0.49,4,196,3,0,1,management,high,0,3
11892,0.49,0.4,2,148,2,1,1,management,high,0,3
11893,0.78,0.62,4,150,3,0,1,management,high,0,3
11895,0.82,0.76,4,266,3,0,1,management,high,0,3
11896,0.6,0.42,2,109,6,0,0,sales,low,0,1
11897,0.72,0.99,3,143,4,0,0,sales,low,0,1
11898,0.73,0.97,3,174,3,0,0,sales,low,0,1
11899,0.89,0.55,4,159,2,0,0,sales,medium,0,2
11900,0.74,0.94,4,157,2,0,0,sales,medium,0,2
11901,0.83,0.57,2,222,2,0,0,sales,medium,0,2
11902,0.24,0.88,5,199,5,1,0,sales,medium,0,2
11905,0.16,0.68,5,149,7,1,0,sales,medium,0,2
11906,0.21,0.85,6,285,7,0,0,sales,medium,0,2
11907,0.69,0.54,3,164,7,0,0,sales,medium,0,2
11908,0.66,0.96,3,243,3,1,0,sales,medium,0,2
11909,0.67,0.39,2,207,7,0,0,sales,medium,0,2
11910,0.85,0.58,4,186,7,0,0,sales,medium,0,2
11911,0.37,0.92,4,211,7,0,0,sales,high,0,3
11912,0.64,0.64,2,190,3,0,0,sales,low,0,1
11913,0.91,0.82,2,241,3,0,0,sales,medium,0,2
11914,0.96,0.68,3,206,3,0,0,sales,medium,0,2
11915,0.74,0.7,4,273,3,0,0,sales,medium,0,2
11916,0.94,0.99,2,157,3,0,0,sales,medium,0,2
11917,0.37,0.72,3,183,2,0,0,sales,low,0,1
11918,0.92,0.85,3,151,6,1,0,sales,low,0,1
11919,0.86,0.72,3,217,3,0,0,sales,low,0,1
11920,0.66,0.49,5,235,8,1,0,sales,low,0,1
11921,0.19,0.61,4,127,8,0,0,sales,low,0,1
11923,0.92,0.44,3,260,8,0,0,sales,low,0,1
11924,0.83,0.8,3,240,8,0,0,sales,low,0,1
11926,0.42,0.69,3,126,2,0,0,sales,low,0,1
11927,0.78,0.53,6,168,3,0,0,sales,low,0,1
11928,0.58,0.76,4,197,5,0,0,sales,low,0,1
11929,0.5,0.64,2,170,8,0,0,sales,low,0,1
11930,0.82,0.76,3,219,8,1,0,IT,low,0,1
11931,0.97,0.92,6,137,8,1,0,product_mng,low,0,1
11932,0.8,0.93,3,225,4,0,0,product_mng,low,0,1
11933,0.82,0.84,3,194,3,0,0,product_mng,low,0,1
11935,0.88,0.51,5,195,4,0,0,IT,low,0,1
11936,0.5,0.86,3,180,7,0,1,management,high,0,3
11937,0.53,0.8,2,225,7,1,1,management,high,0,3
11939,0.15,0.74,6,144,7,0,1,management,high,0,3
11940,0.92,0.7,3,129,3,0,1,management,high,0,3
11941,0.53,0.74,3,172,10,0,1,management,high,0,3
11943,0.88,0.74,3,273,10,0,0,sales,medium,0,2
11945,0.99,0.68,5,264,10,1,0,support,medium,0,2
11947,0.63,0.94,3,172,3,0,0,management,medium,0,2
11948,0.85,0.9,3,245,3,0,0,marketing,medium,0,2
11949,0.95,0.66,5,192,3,0,0,marketing,medium,0,2
11952,0.71,0.69,4,222,4,0,0,sales,medium,0,2
11954,0.48,0.72,3,143,4,0,0,sales,medium,0,2
11955,0.82,0.79,3,160,3,0,0,sales,medium,0,2
11956,0.83,0.76,2,255,7,0,0,sales,low,0,1
11957,0.85,0.87,4,152,7,0,0,sales,low,0,1
11960,0.85,0.64,5,256,7,0,0,product_mng,low,0,1
11961,0.82,0.67,3,198,3,1,0,product_mng,low,0,1
11962,0.9,0.89,4,254,7,0,0,product_mng,low,0,1
11963,0.92,0.64,2,104,7,0,0,product_mng,low,0,1
11964,0.9,0.48,4,136,7,0,0,IT,low,0,1
11965,0.82,0.8,5,205,3,0,0,IT,low,0,1
11966,0.84,0.81,4,236,3,1,0,IT,low,0,1
11967,0.92,0.65,3,176,3,0,0,IT,low,0,1
11970,0.6,0.85,3,242,2,0,0,IT,low,0,1
11971,0.14,0.38,5,115,6,1,0,marketing,high,0,3
11972,0.85,0.89,4,150,3,0,0,accounting,high,0,3
11974,0.49,0.71,4,178,8,0,0,IT,medium,0,2
11975,0.82,0.58,5,263,8,0,0,IT,medium,0,2
11976,0.59,0.77,3,272,8,0,0,management,high,0,3
11977,0.9,0.82,3,133,8,0,0,marketing,medium,0,2
11978,0.62,0.72,3,149,3,1,0,marketing,medium,0,2
11979,0.61,0.68,3,193,2,0,0,marketing,medium,0,2
11980,0.52,0.55,5,174,3,1,0,sales,medium,0,2
11982,0.49,0.89,4,201,8,0,0,sales,medium,0,2
11983,0.73,0.67,2,139,8,0,0,sales,medium,0,2
11986,0.72,0.64,4,192,3,0,0,sales,medium,0,2
11988,0.19,0.79,4,229,4,0,0,product_mng,medium,0,2
11989,0.49,0.49,3,104,7,0,0,product_mng,high,0,3
11991,0.49,0.49,4,212,7,0,0,product_mng,medium,0,2
11995,0.22,0.94,3,193,10,0,1,management,high,0,3
11996,0.9,0.55,3,259,10,1,1,management,high,0,3
11997,0.74,0.95,5,266,10,0,1,management,high,0,3
11998,0.85,0.54,3,185,10,0,1,management,high,0,3
11999,0.33,0.65,3,172,10,0,1,marketing,high,0,3
12000,0.5,0.73,4,180,3,0,0,IT,low,0,1
12001,0.38,0.53,2,157,3,0,0,sales,low,1,1
12002,0.8,0.86,5,262,6,0,0,sales,medium,1,2
12003,0.11,0.88,7,272,4,0,0,sales,medium,1,2
12005,0.37,0.52,2,159,3,0,0,sales,low,1,1
12007,0.1,0.77,6,247,4,0,0,sales,low,1,1
12008,0.92,0.85,5,259,5,0,0,sales,low,1,1
12009,0.89,1.0,5,224,5,0,0,sales,low,1,1
12010,0.42,0.53,2,142,3,0,0,sales,low,1,1
12011,0.45,0.54,2,135,3,0,0,sales,low,1,1
12014,0.41,0.55,2,148,3,0,0,sales,low,1,1
12015,0.36,0.56,2,137,3,0,0,sales,low,1,1
12016,0.38,0.54,2,143,3,0,0,sales,low,1,1
12018,0.78,0.99,4,255,6,0,0,sales,low,1,1
12019,0.45,0.51,2,160,3,1,1,sales,low,1,1
12020,0.76,0.89,5,262,5,0,0,sales,low,1,1
12022,0.38,0.55,2,147,3,0,0,sales,low,1,1
12023,0.09,0.95,6,304,4,0,0,sales,low,1,1
12024,0.46,0.57,2,139,3,0,0,sales,low,1,1
12025,0.4,0.53,2,158,3,0,0,sales,low,1,1
12027,0.82,0.87,4,239,5,0,0,sales,low,1,1
12029,0.41,0.46,2,128,3,0,0,accounting,low,1,1
12030,0.38,0.5,2,132,3,0,0,accounting,low,1,1
12031,0.09,0.62,6,294,4,0,0,accounting,low,1,1
12032,0.45,0.57,2,134,3,0,0,hr,low,1,1
12034,0.45,0.55,2,140,3,0,0,hr,low,1,1
12035,0.84,0.87,4,246,6,0,0,hr,low,1,1
12036,0.1,0.94,6,255,4,0,0,technical,low,1,1
12037,0.38,0.46,2,137,3,0,0,technical,low,1,1
12040,0.41,0.54,2,152,3,0,0,technical,low,1,1
12042,0.45,0.48,2,158,3,0,0,technical,low,1,1
12043,0.4,0.46,2,127,3,0,0,technical,low,1,1
12044,0.1,0.8,7,281,4,0,0,technical,low,1,1
12045,0.09,0.89,6,276,4,0,0,technical,low,1,1
12046,0.84,0.74,3,182,4,0,0,technical,low,1,1
12047,0.4,0.55,2,147,3,0,0,support,low,1,1
12048,0.57,0.7,3,273,6,0,0,support,low,1,1
12049,0.4,0.54,2,148,3,0,0,support,low,1,1
12050,0.43,0.47,2,147,3,0,0,support,low,1,1
12053,0.38,0.55,2,134,3,0,0,support,low,1,1
12054,0.39,0.54,2,132,3,0,0,support,low,1,1
12055,0.1,0.92,7,307,4,0,0,support,low,1,1
12056,0.37,0.46,2,140,3,0,0,support,low,1,1
12057,0.11,0.94,7,255,4,0,0,support,low,1,1
12059,0.38,0.54,2,128,3,0,0,technical,low,1,1
12061,0.85,0.91,5,226,5,0,0,management,medium,1,2
12063,0.1,0.95,6,244,5,0,0,IT,medium,1,2
12065,0.11,0.94,6,286,4,0,0,IT,medium,1,2
12066,0.81,0.7,6,161,4,0,0,IT,medium,1,2
12067,0.43,0.54,2,153,3,0,0,product_mng,medium,1,2
12068,0.9,0.98,4,264,6,0,0,product_mng,medium,1,2
12069,0.76,0.86,5,223,5,1,0,product_mng,medium,1,2
12070,0.43,0.5,2,135,3,0,0,product_mng,medium,1,2
12072,0.09,0.77,5,275,4,0,0,product_mng,medium,1,2
12074,0.09,0.87,7,295,4,0,0,product_mng,low,1,1
12076,0.11,0.79,7,306,4,0,0,product_mng,medium,1,2
12077,0.1,0.83,6,295,4,0,0,product_mng,medium,1,2
12078,0.4,0.54,2,137,3,0,0,marketing,medium,1,2
12079,0.43,0.56,2,157,3,0,0,sales,low,1,1
12080,0.39,0.56,2,142,3,0,0,accounting,low,1,1
12081,0.45,0.54,2,140,3,0,0,support,low,1,1
12082,0.38,0.49,2,151,3,0,0,technical,low,1,1
12085,0.11,0.77,6,291,4,0,0,marketing,low,1,1
12086,0.11,0.87,6,305,4,0,0,marketing,low,1,1
12087,0.17,0.84,5,232,3,0,0,sales,low,1,1
12089,0.37,0.57,2,130,3,0,0,sales,low,1,1
12093,0.42,0.48,2,143,3,0,0,sales,low,1,1
12095,0.09,0.83,6,255,4,0,0,sales,low,1,1
12096,0.37,0.51,2,155,3,0,0,sales,low,1,1
12098,0.1,0.84,6,279,4,0,0,sales,low,1,1
12099,0.11,0.97,6,284,4,0,0,sales,low,1,1
12101,0.38,0.52,2,154,3,0,0,sales,medium,1,2
12103,0.42,0.46,2,150,3,0,0,sales,medium,1,2
12104,0.09,0.94,7,267,4,0,0,sales,medium,1,2
12105,0.43,0.52,2,158,3,0,0,sales,medium,1,2
12107,0.91,1.0,4,257,5,0,0,accounting,medium,1,2
12108,0.44,0.5,2,148,3,0,0,accounting,medium,1,2
12109,0.71,0.87,3,177,4,0,0,hr,medium,1,2
12111,0.43,0.47,2,144,3,0,0,hr,medium,1,2
12113,0.43,0.52,2,160,3,0,0,technical,low,1,1
12114,0.9,0.96,4,258,5,0,0,technical,medium,1,2
12115,0.84,1.0,5,234,5,0,0,technical,medium,1,2
12116,0.37,0.48,2,137,3,0,0,technical,medium,1,2
12118,0.11,0.84,6,251,4,0,0,technical,low,1,1
12120,0.4,0.46,2,132,3,0,0,technical,low,1,1
12121,0.14,0.62,4,158,4,1,0,technical,low,1,1
12124,0.11,0.84,6,300,5,1,0,support,low,1,1
12126,0.11,0.92,6,260,4,0,0,support,low,1,1
12129,0.09,0.82,6,250,4,0,0,support,low,1,1
12132,0.38,0.57,2,140,3,0,0,support,low,1,1
12134,0.44,0.51,2,138,3,0,0,support,low,1,1
12135,0.36,0.5,2,132,3,0,0,technical,low,1,1
12136,0.31,0.84,7,133,5,0,0,technical,low,1,1
12137,0.1,0.84,6,283,4,1,0,technical,low,1,1
12140,0.73,0.87,5,257,5,0,0,IT,low,1,1
12141,0.09,0.96,6,245,4,0,0,IT,low,1,1
12142,0.45,0.53,2,155,3,0,0,IT,low,1,1
12143,0.11,0.8,6,256,4,0,0,IT,low,1,1
12145,0.84,0.99,4,267,5,0,0,product_mng,low,1,1
12146,0.41,0.46,2,151,3,0,0,product_mng,low,1,1
12147,0.76,0.92,4,239,5,0,0,product_mng,low,1,1
12149,0.84,0.88,4,263,5,1,0,marketing,low,1,1
12150,0.39,0.5,2,147,3,0,0,marketing,low,1,1
12152,0.45,0.56,2,154,3,0,0,marketing,low,1,1
12154,0.4,0.52,2,155,3,0,0,marketing,low,1,1
12155,0.39,0.48,2,160,3,0,0,sales,low,1,1
12157,0.83,1.0,5,240,5,0,0,support,low,1,1
12160,0.45,0.45,2,132,3,0,0,marketing,low,1,1
12161,0.1,0.95,7,301,4,0,0,marketing,low,1,1
12162,0.9,0.98,5,243,6,0,0,marketing,low,1,1
12165,0.9,0.99,5,260,5,0,0,sales,low,1,1
12166,0.11,0.84,7,296,4,0,0,sales,low,1,1
12167,0.43,0.55,2,129,3,0,0,sales,low,1,1
12170,0.45,0.57,2,158,3,0,0,sales,low,1,1
12172,0.41,0.46,2,160,3,0,1,sales,low,1,1
12173,0.11,0.78,7,278,4,0,0,sales,low,1,1
12174,0.1,0.88,6,284,4,0,0,sales,low,1,1
12175,0.7,0.53,2,274,4,0,0,sales,low,1,1
12176,0.54,0.74,4,164,2,0,0,sales,low,1,1
12177,0.41,0.48,2,148,3,0,0,sales,low,1,1
12178,0.38,0.5,2,140,3,0,0,sales,medium,1,2
12179,0.37,0.51,2,127,3,0,0,sales,medium,1,2
12180,0.11,0.85,6,308,5,0,0,sales,medium,1,2
12181,0.4,0.47,2,146,3,0,0,sales,medium,1,2
12182,0.1,0.84,6,261,4,0,0,accounting,medium,1,2
12183,0.89,0.99,5,257,5,0,0,accounting,medium,1,2
12184,0.11,0.8,6,285,4,0,0,accounting,medium,1,2
12185,0.36,0.55,2,141,3,0,0,hr,medium,1,2
12188,0.4,0.46,2,143,3,0,0,hr,medium,1,2
12189,0.37,0.55,2,152,3,0,0,technical,medium,1,2
12190,0.44,0.51,2,156,3,0,0,technical,high,1,3
12192,0.92,0.87,4,226,6,1,0,technical,medium,1,2
12193,0.74,0.91,4,232,5,0,0,technical,medium,1,2
12194,0.09,0.82,6,249,4,0,0,technical,medium,1,2
12196,0.09,0.8,6,304,4,0,0,technical,low,1,1
12197,0.27,0.54,7,278,3,0,0,technical,low,1,1
12198,0.1,0.91,6,287,4,0,0,technical,low,1,1
12200,0.77,0.94,5,226,6,0,0,support,low,1,1
12202,0.39,0.5,2,135,3,0,0,support,low,1,1
12204,0.1,0.93,6,256,4,0,0,support,low,1,1
12205,0.87,0.9,5,254,6,0,0,support,low,1,1
12206,0.38,0.5,2,153,3,0,0,support,low,1,1
12208,0.78,0.87,4,228,5,0,0,support,low,1,1
12211,0.43,0.46,2,156,3,0,0,technical,low,1,1
12213,0.88,1.0,5,219,5,0,0,technical,low,1,1
12214,0.45,0.46,2,153,3,0,0,management,low,1,1
12217,0.36,0.48,2,158,3,0,0,IT,low,1,1
12218,0.9,0.98,5,245,5,0,0,IT,low,1,1
12219,0.43,0.53,2,131,3,0,0,IT,low,1,1
12220,0.89,0.87,5,225,5,0,0,product_mng,low,1,1
12222,0.37,0.5,2,135,3,0,0,product_mng,low,1,1
12224,0.87,0.9,5,252,5,0,0,IT,low,1,1
12225,0.4,0.56,2,149,3,0,0,accounting,low,1,1
12226,0.9,0.97,4,258,5,0,0,accounting,low,1,1
12228,0.44,0.54,2,149,3,0,0,hr,low,1,1
12229,0.85,0.95,5,236,5,0,0,hr,low,1,1
12231,0.42,0.47,2,159,3,0,0,marketing,low,1,1
12232,0.92,0.99,5,255,6,0,0,sales,low,1,1
12233,0.11,0.83,6,244,4,0,0,accounting,low,1,1
12234,0.42,0.56,2,134,3,0,0,support,low,1,1
12236,0.83,0.85,4,255,5,0,0,management,low,1,1
12238,0.43,0.45,2,135,3,0,0,marketing,low,1,1
12240,0.1,0.97,7,254,4,0,0,sales,low,1,1
12241,0.1,0.87,7,289,4,0,0,sales,low,1,1
12243,0.38,0.53,2,156,3,0,0,sales,low,1,1
12245,0.89,0.86,5,275,5,0,0,sales,low,1,1
12247,0.37,0.48,2,159,3,0,0,sales,low,1,1
12249,0.87,0.91,4,228,5,0,0,sales,low,1,1
12250,0.11,0.84,6,298,4,0,0,sales,low,1,1
12251,0.79,0.87,5,261,5,0,0,sales,low,1,1
12252,0.79,0.92,5,254,6,0,0,sales,low,1,1
12255,0.6,0.92,2,258,5,0,0,sales,low,1,1
12257,0.11,0.81,6,266,4,1,0,sales,medium,1,2
12259,0.88,0.88,5,232,5,1,0,accounting,medium,1,2
12261,0.46,0.46,2,154,3,0,0,accounting,medium,1,2
12262,0.82,0.97,5,263,5,0,0,hr,medium,1,2
12263,0.44,0.56,2,131,3,0,0,hr,medium,1,2
12264,0.11,0.78,6,260,4,0,0,hr,medium,1,2
12266,0.84,0.93,4,251,5,0,0,technical,medium,1,2
12267,0.11,0.95,6,286,4,0,0,technical,medium,1,2
12268,0.45,0.53,2,129,3,0,0,technical,high,1,3
12269,0.38,0.56,2,156,3,0,0,technical,low,1,1
12270,0.38,0.86,6,139,6,0,0,technical,medium,1,2
12273,0.81,0.93,5,270,5,0,0,technical,medium,1,2
12276,0.81,0.95,5,238,6,0,0,technical,low,1,1
12280,0.82,0.81,4,233,4,1,0,support,low,1,1
12282,0.27,0.56,3,301,3,0,0,support,low,1,1
12284,0.1,0.93,6,289,4,1,0,support,low,1,1
12285,0.38,0.47,2,144,3,0,0,support,low,1,1
12286,0.4,0.56,2,148,3,0,0,support,low,1,1
12287,0.11,0.83,6,306,4,0,0,support,low,1,1
12288,0.11,0.79,6,292,4,0,1,technical,low,1,1
12290,0.36,0.48,2,137,3,0,0,technical,low,1,1
12292,0.87,0.84,5,231,5,0,0,IT,low,1,1
12294,0.11,0.91,6,308,4,1,0,IT,low,1,1
12295,0.1,0.93,6,253,4,0,0,IT,medium,1,2
12296,0.38,0.51,2,146,3,0,0,IT,medium,1,2
12297,0.39,0.55,2,156,3,0,0,product_mng,medium,1,2
12299,0.45,0.48,2,136,3,0,0,product_mng,medium,1,2
12300,0.74,0.84,5,249,5,0,0,product_mng,medium,1,2
12301,0.45,0.55,2,151,3,0,0,IT,medium,1,2
12302,0.12,1.0,3,278,4,0,0,RandD,medium,1,2
12305,0.89,0.87,5,255,5,0,0,RandD,medium,1,2
12306,0.45,0.47,2,135,3,0,0,RandD,medium,1,2
12308,0.11,0.81,5,287,4,0,0,sales,low,1,1
12309,0.41,0.48,2,145,3,0,0,accounting,medium,1,2
12310,0.1,0.94,6,285,4,0,0,support,medium,1,2
12311,0.1,0.93,7,305,4,0,0,technical,medium,1,2
12313,0.4,0.54,2,139,3,0,0,marketing,low,1,1
12314,0.41,0.49,2,130,3,0,0,marketing,low,1,1
